time,LB1,LB2,UC
987,146.13271509092584,136.43353122622543,9.249232280870698
988,141.9668177967573,150.1846717579069,4.435658155167976
989,142.29701653117905,137.62021554023303,2.8177115239203796
990,146.750310235274,141.13940746857014,5.727630381006066
991,145.16709580521237,139.23780158277506,5.937828861969718
992,144.8306854392004,142.90028443523963,7.183144125944787
993,150.31959663503034,145.49385073924668,5.312375369148314
994,147.58443660344884,135.17079631195003,5.818002470549282
995,142.9181787187218,142.6863961022796,7.61846139988776
996,147.5717974337896,136.577206507313,0.6691257106470747
997,142.9218545908662,140.06185406922103,2.756247292245285
998,138.57581337545145,144.52364223492097,5.7843404981269435
999,143.6540228027743,147.8171707466931,6.499476692595451
1000,145.36507939473807,140.71433128981823,4.736275159266827
1001,149.30636078475283,146.55350662614686,7.365040657997084
1002,147.47236973355658,140.4087270249372,4.332652871862545
1003,147.3142144049712,145.10507312302448,5.061200673027614
1004,141.34583408097996,141.685471193824,7.30135386513634
1005,146.23131350979676,141.8412207716091,2.7467454746623967
1006,138.9460793240855,144.04622115761052,4.292662950154741
1007,148.56125638105303,142.7748372055477,8.088382226490037
1008,147.14887366417136,143.49889675227595,7.841030348528568
1009,150.62383853122012,144.28228107573457,4.884288643552718
1010,143.52815781019137,145.7167333987743,2.157660451367799
1011,147.67575793601873,147.5045081835602,3.3977993824647093
1012,144.28765714781704,142.96761786619982,3.6868722466969652
1013,143.09155477996688,138.5100870676693,1.1789692652829853
1014,145.1718314394185,143.0664721282694,3.476286923401367
1015,149.26600416019295,141.72001840536575,8.464452261725896
1016,140.60646636623528,149.13736182784743,6.28665191886029
1017,147.61534016948266,142.49108955221698,5.495619636233337
1018,150.2378332854087,142.39088688708082,4.733706505269092
1019,139.22747919445857,141.80034937656438,5.575107220640996
1020,140.90747648469022,143.12898607723864,0.2062173088609498
1021,142.06199721459166,139.9030827304041,5.917231680394016
1022,140.14067462517554,140.18064981612034,4.027012689473628
1023,145.93319321981912,146.78897921472068,4.517077931349143
1024,143.79584256034397,142.07789219149305,10.158968737080894
1025,138.54517011166178,135.66999632695547,2.186824326284078
1026,138.76676777987996,143.69519735457823,4.6314181022570375
1027,146.7922017800817,145.0833649004549,3.6384843609317112
1028,142.3619172131378,141.82785115575655,3.249862462955769
1029,146.91171270048406,140.54021111176473,5.951777693672307
1030,145.09898157847226,146.7225094859004,7.962555415129499
1031,148.67616883122892,141.3702158730854,5.610407461088566
1032,144.18784899536536,148.491190637767,5.7879603763315135
1033,148.88122675926218,148.05310671452102,7.513331132627418
1034,151.20328532795645,149.0229942444788,1.44815397138556
1035,147.7258814324723,137.53920535311207,6.4542609428785465
1036,148.60544082305734,145.7856205351588,4.013634130631135
1037,139.51639188657222,140.66422707084422,9.808392150265574
1038,145.75321984767504,146.47071842094516,4.428930676275938
1039,152.49765472938702,143.78330542339256,6.8975054633661514
1040,151.71694376700663,144.1716362920191,6.954193155673443
1041,149.45401777159267,143.17863167661147,5.313877343217239
1042,149.54475696453923,143.1663418184667,4.259036353282224
1043,138.93189461232657,143.69322079232697,5.044785029687901
1044,145.895132688602,141.5086654886671,5.227262441363424
1045,148.31710226856322,141.4122057268713,6.484921384097136
1046,142.13306550826238,141.91589436244627,4.2210742311083385
1047,139.35923865191052,138.47632333489827,7.435156829619264
1048,144.4591044788691,144.27171109844852,2.202878256202214
1049,148.7044417177651,136.1526183636676,7.311350774611924
1050,145.5335216716696,149.18590750515236,4.648605300288892
1051,140.1295747411839,142.4645343228253,2.323178073266107
1052,150.56149546060576,138.71808431893868,3.322106425941395
1053,147.46991859753382,143.19742356569756,1.6283984154541118
1054,147.2840002379125,146.40426669737366,3.620145680946427
1055,147.9588587053219,143.73930011028298,3.5739750927563034
1056,139.4537120155775,132.29792640955895,4.157225592255679
1057,146.09088945684329,137.88493362331965,3.4808084024714443
1058,147.3485900134166,138.74741122834348,5.699464703500437
1059,141.84681254195988,144.3807448181159,5.505646537536097
1060,144.46361262897253,142.2194626067552,4.280030396071885
1061,149.84200538873475,143.56076382636766,5.314861709256801
1062,150.16756375885467,147.96623894955763,4.396343076324802
1063,144.41299061227997,145.28470055378693,0.8390898121039525
1064,141.74656979153607,143.67354457587788,0.1235597844483678
1065,144.03520660052948,140.1620235644222,4.474446188889714
1066,144.93464257499292,144.60883601424538,5.259822235870627
1067,141.47331077390265,143.59962871505093,6.288076311452896
1068,145.023593927817,144.96521099276947,4.554290224005505
1069,146.77068453838237,140.5802588024839,2.261555504417931
1070,146.80595732905516,140.61018105474542,5.257335479134174
1071,144.88961964307785,141.25560411954396,4.686201100902094
1072,140.15180914956142,141.3777014807613,4.307244477574017
1073,146.0124290733978,137.51479859810175,5.059432724095685
1074,148.132104667117,150.2526544598497,7.044302922585879
1075,147.81675978845465,143.0875035890191,4.02641575142512
1076,146.56673890959584,139.42572256843812,6.45611541341614
1077,146.31060296084135,137.73306430711543,11.43833113861778
1078,143.48603314822748,142.79343336121173,7.010718421605484
1079,146.081172434425,138.9595850686602,4.240874913504058
1080,142.97020133791744,142.99335088369008,2.4040784771733557
1081,138.99324127527373,146.59834708875786,6.100078414197448
1082,138.42496630213975,138.00220223656686,4.869440965937739
1083,141.9436193477206,136.3113399120273,4.48042646081033
1084,145.81698699028863,145.98491796442536,1.92848565890823
1085,148.38063686082845,140.3913654194438,5.194220279710951
1086,148.45845289464776,141.32643611791366,1.6436045320110542
1087,148.1138214475619,135.61979357945876,5.856127479759722
1088,146.48547692193378,138.70294812267034,5.9996901296984975
1089,151.77444009396785,136.40150764114463,3.910338028482853
1090,144.16620852850394,148.46461202669306,4.536137926177498
1091,148.8549041494153,141.75941496874162,7.604699806117912
1092,148.64215789647093,141.3345213890656,7.330892310096723
1093,144.55881850107966,137.88139220125393,10.230130770202962
1094,145.48152265526298,145.96521760144702,20.13235882224936
1095,145.18450520273183,139.80528378680987,24.07858733973381
1096,143.9919144748083,143.8622393340247,25.73897146461411
1097,147.25597174407037,140.09385464745884,28.509846439303786
1098,145.6863831461855,145.69203790512893,34.87999169334429
1099,146.07136403805094,151.8515083692494,38.298320149850205
1100,147.28194210332472,138.9238298675943,39.01536563968339
1101,143.87905265208195,142.24806533918286,43.64675491372026
1102,141.12214629298032,133.17441966924696,47.62119077879392
1103,146.2783503380258,143.53810049572954,53.64808945570194
1104,150.50660728243713,143.19910937566962,53.698863078530174
1105,146.5580252343949,136.61240478220728,55.16157494536037
1106,143.03704564127352,141.47816689422746,59.12887201717839
1107,148.55937487616956,145.67619631519182,53.716809561004276
1108,146.0925838368662,145.68127704494952,59.85446864744673
1109,152.50609501755918,140.29222323744816,58.247245214073004
1110,147.78382535567718,135.95390791507063,54.515152176212524
1111,142.85781550976233,139.8494263538269,56.39811682317478
1112,145.74783453263905,141.95824442096327,52.64061192243151
1113,141.87319578553374,144.14435118027004,50.84896717379665
1114,147.17496458451774,137.27760158524848,46.5743772497533
1115,148.4993610625611,141.05666590425886,46.452472300574186
1116,148.9797823310236,145.61822017713348,42.328986939298275
1117,140.80842002086757,135.24163795335068,38.32312936153724
1118,146.52599180819186,143.71223349177006,33.98899804441109
1119,141.38960866732214,143.17191955266503,29.43771875723626
1120,142.9489702338311,139.70878705700554,22.88579015151221
1121,140.97937159040464,142.87819585343098,22.865111083760222
1122,143.52361725358224,141.97300382297834,19.665729016637982
1123,146.53507835709567,143.01077167212392,17.768064502035543
1124,148.07166132829514,144.10198123744044,12.430711396707192
1125,149.69627376858298,138.8936442041785,10.163574926766941
1126,143.07613042949325,143.52750516553454,3.444135852317742
1127,148.13231083241286,143.85375472035236,4.847575230758329
1128,148.14855868060718,134.96342043128635,6.899147616644202
1129,142.65415794176084,135.39502495790367,4.479522569023763
1130,143.1096793096628,145.09893007775983,5.061851023151995
1131,145.86348528106092,137.21995141490115,2.3794705941117886
1132,141.38435720950136,141.3209244487251,3.3035486891727506
1133,146.14194353760377,138.1153579646474,0.8747588020676451
1134,150.86200375834494,140.20439098693151,3.7557902747058423
1135,142.73038172996192,144.4600947965993,3.577825200877286
1136,145.53465268166948,139.8726501191021,7.4831980932534625
1137,148.2715733255197,145.43129588467778,1.5447461000176137
1138,141.66913335180996,141.33413440454513,5.011595954880351
1139,148.58510485540387,139.69099492165478,4.251365384839942
1140,147.5620330199527,140.9608610960499,3.225532638494379
1141,148.72947800155958,143.49121361556857,3.365997679585563
1142,141.95336137940242,141.22250961061218,0.2611708138910842
1143,142.1886995800741,144.8273687590225,5.1060495529550955
1144,143.4352927653255,139.84083747532517,1.7924502634879684
1145,148.87199544796448,135.85065097325696,5.712815271986053
1146,144.0059579353081,141.498376234558,5.525750067816626
1147,141.19538056117668,135.73369432999917,3.726029725696389
1148,145.68018688611843,143.19606394888325,5.10362166643096
1149,144.82339377034376,139.14223744362556,6.886249682564742
1150,147.38170515639737,148.12700741115273,7.224277633072747
1151,146.98599451832848,143.66154979991353,4.890879549229936
1152,143.24518133478372,144.21152748102355,5.979443726557178
1153,141.29215975097893,143.37551671743853,4.722434702531908
1154,140.8622751103783,144.88205768126275,4.715999030752736
1155,142.00089616738794,140.6960173900348,6.414464307776363
1156,144.8512147698963,143.7178755702986,7.468012071833144
1157,149.01542516700158,144.78803145163582,6.393857575076805
1158,150.1930938172656,146.82642912671412,7.540364690704793
1159,144.56322002166564,138.6397373820734,9.339417611301066
1160,141.66468330681258,149.30276306515398,6.756628550473705
1161,148.40614915808388,135.8044211608993,5.312390545498063
1162,143.2660204148967,139.42228589941567,3.9732642125693554
1163,144.6512488658461,146.9022043289657,4.5183984123463246
1164,143.2822028065043,140.9677156167759,6.301644086480401
1165,140.22807379911717,143.58258388631515,4.576464089447765
1166,145.362754470702,137.3410659289984,4.306084946864666
1167,150.42253011286988,141.21365351102656,7.010725849555136
1168,147.2295441409751,141.68915752092934,5.186040134170861
1169,150.83697164649837,142.8495218249221,4.027535239602909
1170,148.2527899698896,137.34482563703486,5.104936382877876
1171,150.1698634305294,151.59478894087889,5.052954408234827
1172,156.98444727567647,145.63385124855262,5.152946292836831
1173,155.3869068904816,146.3289152737553,4.306056916371344
1174,158.00802948576634,150.1455110029845,5.537482651286333
1175,157.0842901162092,149.13695776622637,4.0857422944090995
1176,159.1813615032959,143.7734629967162,3.08574001559201
1177,156.96420413978893,146.80541936646722,5.197213706995078
1178,152.0446200386588,144.96922818759074,6.448435970318362
1179,148.30701269863266,141.89696515733704,4.34134686015295
1180,145.09874291092993,140.42502954623345,5.284125124581496
1181,141.2138689246376,144.05332189283442,5.186314242296211
1182,146.5089289124677,143.51926091607163,6.315836374826652
1183,143.59584299101854,142.95738434027447,4.132874438131347
1184,145.24431011315457,145.73020944708833,5.531951733230341
1185,141.59603688888555,138.0794224985329,1.023375192318213
1186,144.28767597775737,144.75814243203916,2.219400726100003
1187,148.30898216463453,137.73709076534362,5.115979333088349
1188,145.0960449664207,144.947176820198,8.424572182064631
1189,139.66317298077507,141.05007148754294,7.177615815812582
1190,141.3010226835543,135.63193915237198,2.9272286280740345
1191,144.09026787926325,145.31243217235684,4.390206547091192
1192,146.40620936376794,141.8798719253733,3.446471889162222
1193,145.51136900378444,136.99472108134552,4.841703828415926
1194,140.91138975042097,141.94581128781047,0.9187785490650411
1195,147.06808049184616,135.75537170611884,9.129874835066866
1196,145.5113911573087,146.7751504696654,7.146764160391854
1197,145.0792855646929,143.6226213481739,3.2056628013230757
1198,137.65756116793298,141.21905441519627,4.967385300406145
1199,146.46745417628114,140.29688577663364,8.658234489502652
1200,148.06302051520902,140.45460672032763,4.6338539942041646
1201,140.11451474612824,143.22414626054132,8.023726657218285
1202,143.87730234107653,144.73996488913596,4.730575563517186
1203,145.40866667515868,142.47985051959157,5.716851669258748
1204,148.72642082809733,141.97378654484305,4.6908606402301345
1205,143.5529514894528,137.87440177102593,6.413434231342071
1206,145.01369946405347,140.07827506782186,4.310336280986199
1207,141.92604110255198,144.60310571852213,4.5241121259677515
1208,144.67970697488363,139.65469842975287,6.501677827763691
1209,142.738279660697,138.49116233786455,6.349266456388162
1210,147.44759903574658,142.97501686795798,5.238950630009364
1211,145.6821124562201,139.2354113001308,4.715205903835735
1212,143.6480253544524,140.47965932199142,0.484447198708045
1213,150.35988385260174,132.58607025629274,4.945584720985604
1214,149.37866344106294,143.4853812368225,2.900944157055728
1215,141.40242863782126,143.82294103600077,5.490845049123848
1216,146.559886909559,138.72174557601818,7.016634839928283
1217,140.8398241185349,144.5594988194286,4.209247933599594
1218,143.92586525632657,149.26607483031188,4.068478134263369
1219,145.1646649940185,140.39956196586215,4.865624119078472
1220,140.11557851637332,137.90352262354628,7.074668691479047
1221,143.41978696451454,143.5867113195747,5.194019189389811
1222,139.84774335015695,140.20434358542622,5.447737785055854
1223,142.22993980160945,144.68161373401765,4.814221728770197
1224,145.85741921181966,139.08448412038962,4.0050540068270735
1225,139.74444831004593,143.97445376645362,6.722564585389178
1226,140.82472172103775,137.8333662717611,5.80943977862508
1227,144.72749449183175,139.28266645484973,0.1
1228,146.87309290466584,139.24768041065784,6.296599378103953
1229,148.35482026342814,138.9419483990375,3.1882192892924137
1230,145.81864536207485,137.76749505349474,4.009451062701056
1231,146.3161968604802,143.1728459507727,1.101052032902289
1232,148.04882107209625,138.214552655385,3.075830891082802
1233,148.0340814927683,148.2744464291877,4.644023704383524
1234,140.71684541046085,138.07047076221875,3.542469808297415
1235,138.96969662737075,142.85820661530755,3.0641182309880977
1236,144.4306286245617,140.9966937024829,8.137435185091697
1237,149.63017851363713,139.71806787471877,8.743493412393555
1238,148.61585474729122,141.97606236353488,2.24980282682245
1239,148.96608303815205,144.29003599962638,7.89177813214012
1240,142.139331288434,142.4098469059775,0.381390477506649
1241,145.78314910939832,145.5947071751075,1.8103435818526634
1242,143.6270706755195,142.05018374468014,5.400110160353956
1243,147.4296576247664,137.91171286354205,4.482383185658516
1244,143.150539029515,146.76981760333425,0.1
1245,150.04730137284292,132.6898446788171,4.853729271362694
1246,147.4740145542018,139.8521697456634,3.88878292919651
1247,142.67070290307132,137.95255139662947,5.511777729039903
1248,141.9531971488139,134.91570496560567,3.6693742539720455
1249,141.1636123512577,140.97201129855964,5.735748916058514
1250,144.48574621417447,139.67041776987242,5.899835089162738
1251,140.11215718614457,143.55107344053533,3.625769532921002
1252,146.7999873669829,141.09912200405202,3.809757999410868
1253,148.41999703375194,134.08277148953408,3.397089891281258
1254,146.0234298495286,133.06913558732086,4.756538639635265
1255,148.81014811108616,137.85207871160333,4.605514947936639
1256,139.43103084189596,147.6657406469362,6.19592388327555
1257,147.02392255549628,139.57433737139252,6.344306093029461
1258,145.3077585421421,144.31404852072777,2.761854433316242
1259,147.34523516907984,143.70917401449682,2.3042029739677945
1260,143.66143740719733,142.8011321468858,2.5546871112070293
1261,150.82553364108222,138.21437153383854,7.178382155408227
1262,146.84187508670297,144.69880894635196,4.343333528043988
1263,149.13846018207133,144.87107381490134,5.250797352764117
1264,145.7684046890433,145.5113125387421,9.594886438010622
1265,143.47719423685382,137.94143178831942,4.838241497411851
1266,143.6358069877374,137.3645093962248,3.9915950544524694
1267,148.87267293040847,140.36976515218066,3.514381586713175
1268,142.71860507206455,148.0380730640924,2.7165388872445986
1269,143.70715414893044,144.3133011669002,6.049784137153724
1270,149.32623343039546,138.91177135442652,4.06613127316273
1271,146.12608115716554,142.00845200635572,5.868759427625521
1272,152.2297148990177,151.64905548499524,7.4746977516575575
1273,152.41992483033556,148.84032999101572,5.7034040258297
1274,149.22750635864938,147.7449865009876,5.584336273763904
1275,144.65464620159594,148.97109970073112,3.990727371094536
1276,153.5617738748623,148.39189858898192,5.72457546035873
1277,160.05593882037053,143.78201945259403,6.942497221451709
1278,160.51097996777767,151.49971507604997,7.895577900318867
1279,159.9440284585857,148.42335871854482,5.157208135732692
1280,147.98728391234718,144.25283255202694,6.554656721484904
1281,142.50995410367042,144.85814130720834,4.65843114947524
1282,148.85864476103745,146.51882870770933,6.7609410640266905
1283,143.2125510882194,147.98695595550672,8.360464595436682
1284,136.3216765084602,132.5564245572453,7.009484753998048
1285,148.20944012924284,149.34882865922626,3.9970602250391916
1286,148.85853288815005,134.61623690175747,4.766152340645944
1287,146.40946900557125,139.01048087039243,5.828474211003067
1288,147.85351308148495,147.10189106607322,6.075026036617434
1289,147.30854485565024,145.97334616167691,3.0899526796336563
1290,145.4359941661394,146.87562616072634,6.34946579084393
1291,139.94431773164064,146.21628203717884,4.235462638809808
1292,141.46817582729244,140.93593218397962,7.8881018177662465
1293,139.62991082937822,145.84014671082738,3.4814868943045987
1294,145.1635870976836,139.21245066924303,6.388353531849054
1295,152.09125204686427,138.32117576963822,2.227846774354577
1296,147.45305486384564,141.4419369798711,3.510210781299359
1297,142.0833860509976,140.0399505688855,1.8631366123788915
1298,141.74103980381545,139.378537214083,4.819262671164008
1299,155.44909877253698,138.34523693612596,8.819622700097796
1300,138.4963429606233,141.34763729668393,2.096219745279305
1301,143.18328387037556,140.8272014884483,3.1465422412677673
1302,149.46093802156778,139.56614758355389,11.056045634811685
1303,144.9050756186452,144.4143082290252,4.8949216659543
1304,142.3610102703382,143.18884464864573,3.5377281919967087
1305,144.0719167856477,139.86215749722697,6.905950669215673
1306,147.54352402928657,149.23660371265453,6.837940146830148
1307,144.47083281524095,137.6895637832237,4.83638052181566
1308,140.85161821729997,145.735324495937,3.7604388263200503
1309,146.4658426899773,148.17202329135364,7.531403587640673
1310,139.5748357695673,142.05206100176736,5.770202083301245
1311,142.96638335336422,132.96767416535806,5.572337263701359
1312,143.3625271296765,145.10497161123334,5.783706360610899
1313,145.43464558909136,150.7168207693756,9.416687645654576
1314,147.43110660163603,144.69812472087511,3.926986751046244
1315,144.17005435482127,135.84119018602306,1.5223141899059591
1316,144.09346741353036,145.2103694664991,6.168856549231485
1317,141.40992580891125,140.99009139238595,5.055679228014971
1318,142.73075424010926,143.00705343216129,6.616773201062749
1319,143.4381414618586,139.69530345373636,1.3512611252330946
1320,144.89222981083947,133.8516525392004,3.417594620437362
1321,143.29519072324922,140.77788739710547,4.564809635812989
1322,144.31604236237942,137.3636287444483,4.322466769374381
1323,148.14170527779132,143.03917891814925,8.324704242142412
1324,139.12218608378927,135.167732904283,5.014730197137302
1325,144.40036931021464,134.27058393392693,7.424750474155113
1326,144.05476643586613,139.47102135120156,5.290287318973502
1327,139.9525997967904,142.95867715108696,3.6518999163197554
1328,141.22331327055295,143.9571658301625,8.79034903409034
1329,146.36740777138843,138.47493498043605,1.9942537048818587
1330,143.4975719739787,141.45228898970433,4.358702983170052
1331,149.28405236875054,141.58684821586314,3.903114476246251
1332,142.2327273982014,142.3566915965319,6.377664136267701
1333,140.4713285800806,135.14128279836098,4.133293188299735
1334,139.91755273930832,143.39899989254337,1.747483784255098
1335,146.96765139854412,143.77965894258404,3.6694175505956004
1336,148.79439719423692,140.12255440365448,4.572598912683797
1337,143.01230869269574,145.3943617786031,3.178714396485949
1338,151.92040914312412,142.35475977237166,4.183967741803461
1339,145.62257457971003,140.9780034519604,8.629972376758502
1340,146.8119442207869,149.74240602112485,8.079848354103383
1341,149.1239030984993,139.3933034095826,15.375429635098545
1342,143.18824687101792,144.53415116722712,19.845833818823152
1343,143.00542405066088,140.88781215091404,27.862860799064435
1344,143.32812425964087,138.86395436978327,28.880217363971884
1345,146.17641881129617,142.80340439844983,34.86162216037723
1346,146.08065641310137,143.46235630457252,38.24166534617737
1347,144.66266118139305,144.99812608381083,44.33185218340156
1348,150.13160100023066,148.5519486379567,52.98892449120649
1349,140.96264419376956,146.30255017413168,58.300080736141076
1350,148.7139475218099,139.16832881911623,60.86019072793305
1351,145.15800599945047,131.41990339740823,67.24413426244755
1352,141.59816867084348,143.04478484582404,70.06994524666733
1353,144.40972913108638,137.6572537476921,72.74846968082942
1354,150.4493493320146,140.19517661569398,79.08627433315047
1355,151.7497494595402,148.10175407667424,80.30090818787829
1356,149.10528091180834,139.02571667539223,81.5728999776038
1357,146.58906811553146,139.56773439516715,81.47662279216183
1358,146.49713611994127,147.02442158615366,85.49542226277171
1359,139.57625717655938,142.5769869092462,86.60057253047691
1360,149.6392181578488,140.30193496429965,82.5866634941779
1361,142.25302005731817,150.371938102034,79.84828788125081
1362,142.72200579906976,137.24425065044605,79.62989848816589
1363,142.0613751157002,143.04172362944178,72.29501049222749
1364,144.3001404741283,143.17179139216694,73.15854168503989
1365,146.0016094718846,145.98218360828855,67.71111860227172
1366,138.57852923040272,140.04342102502022,60.41519503318293
1367,146.27433788019775,140.7291827430058,56.81828303643404
1368,144.4572345428402,140.065260627729,49.36594100431673
1369,146.42443900962544,136.30672856672496,47.35210853504562
1370,145.92226225861754,142.93242305343816,40.93786773820402
1371,148.1819235449744,141.90237778459792,35.39269899828403
1372,145.1032341415371,143.5513302909527,29.94202453144371
1373,146.97657061260642,138.0104802638626,25.09574892462831
1374,144.62755140191382,143.58465216954616,16.184148020525917
1375,141.1410023809543,146.33594431906522,17.31998199938263
1376,140.30213110491292,148.3894558520406,10.229388725847098
1377,145.9198869841119,147.249756923441,6.569758087762628
1378,141.17580637376457,145.49437511885642,2.969654408130741
1379,144.36442108366523,137.3362971892608,5.5780755859318685
1380,146.12615238463178,139.78321020126637,5.0666001715585285
1381,141.99985930891432,143.7059724114963,2.701620435592828
1382,142.44407251414893,145.86391712122813,3.437615416756053
1383,141.67240511581977,137.54053769944068,2.6894719940374556
1384,146.18718447885587,147.3705958093229,5.051883485990491
1385,145.38418446710938,141.25227665208087,4.195437544391576
1386,139.77519279487908,141.24012318870456,4.329732089122709
1387,142.4793247016029,138.97195338081835,4.8874447863507005
1388,145.6596258577708,143.38944072688255,5.46822446222027
1389,146.715741858054,141.00219243090126,7.666738489556004
1390,142.19603292598757,143.04787035010546,6.146945728492841
1391,144.87659767728772,142.42816361456192,4.397120449402845
1392,144.9135878250654,145.41484037401207,5.224432516026397
1393,149.52661256658146,138.96073029742828,3.322719135725065
1394,142.5845324067281,143.67890479861347,5.743753164784462
1395,139.42883082011232,147.21554240474012,6.478868262775267
1396,146.32902060138036,144.8181398933211,3.1768605770757783
1397,149.0509404270903,142.5190080304192,2.8791050126796947
1398,145.24251146976428,151.3186335609179,5.895172093257446
1399,146.79644202529127,139.81163333304792,2.6576286317079982
1400,147.36112781400388,140.26051499862157,5.892527761025721
1401,146.42938846628348,142.5166758776437,5.778204187477128
1402,152.99455108916507,139.8651607781417,5.686081725814162
1403,144.30314084106502,141.5857993520486,3.1128768016857675
1404,146.57999868798046,140.86429792543237,5.081382819003939
1405,143.53780263752995,140.983978312638,3.6440101474094186
1406,144.8951991792459,145.33893878582964,5.6883957067795645
1407,146.7715476915062,144.11991313179013,4.823944953176328
1408,146.6318295538675,145.51197152458766,4.72562671746298
1409,141.02548877660777,144.00359645716588,1.5475327759590898
1410,151.90628298434314,137.78788828921,4.794628489975754
1411,145.31039386557012,141.94253501228576,3.290389473271492
1412,148.6505082309219,143.18155233205815,6.812418723627509
1413,143.43953044613767,139.7167418390456,3.439681019138357
1414,145.98830716508772,146.05729187585973,6.526645341953811
1415,143.7821930763876,136.9775820009792,3.5191000970981303
1416,148.86840929369512,143.13781326900886,6.582118167465885
1417,145.69028198162582,140.04601932924555,5.260006375190626
1418,146.34079385543342,136.3052765345449,4.602237498476415
1419,140.12615766897676,143.70557850698884,3.5840783844498807
1420,145.93437936954433,146.9274880237228,3.2239782355544016
1421,145.35630778546536,141.78848879351017,3.0766822048569775
1422,146.92846856855317,140.55024035942452,3.649398914822461
1423,141.98410653582363,136.81177538516084,3.717853516219794
1424,143.8564009590304,144.83488497757534,3.4276527231127814
1425,150.23408153595156,149.46043620191602,6.175525238527039
1426,142.7362717270969,142.94919522665194,6.525563486251002
1427,147.65427231639927,140.81748918309722,3.1040157297961883
1428,145.79445549009736,138.39744718264814,6.301743023012154
1429,142.87134207014387,139.85204102675482,9.518069551656506
1430,144.60378059872318,141.80277922288676,2.8574729044515466
1431,136.14571610594544,144.19665205124676,5.138262378481016
1432,143.27712400083314,139.1450392407292,4.982878429747397
1433,149.3884175010995,142.82135002257212,3.7960187843348274
1434,141.54164571574552,137.5422912457026,3.2767137547134677
1435,137.45355401962328,148.2809333572887,5.479314109152437
1436,145.90289552541498,146.65588303093347,2.9921422335182477
1437,142.89949386286466,137.01473474931663,6.449362830429182
1438,149.81882975881203,140.11908864383696,6.9631767488599365
1439,146.13159659093407,143.74472935063335,4.6177404288957815
1440,140.10362255047468,143.65599253199167,4.8735963494616295
1441,142.83653557420146,146.54778983941202,3.8749367339913716
1442,149.34499870376243,144.35195082305466,5.416818706960243
1443,145.15405860582658,135.35422749401067,3.2994121754011942
1444,143.15483436549633,141.1280485017959,3.878474381186151
1445,144.03253215006026,144.38799553107648,2.8074331453094366
1446,143.4476858407732,150.85453790570173,6.337611934243714
1447,141.50966229742255,148.66759778513796,6.698455208181383
1448,149.93371173892382,141.65801065859014,3.3719562858016836
1449,146.1778473125171,144.95486405989485,2.1813424717423144
1450,145.43889251663165,146.4308930710962,3.919706285794348
1451,150.1625230861741,147.0418593790823,7.872033007459031
1452,147.59575494102808,142.89477289482804,7.91026162828928
1453,138.79136417754884,149.0785837098932,3.8334351780452574
1454,145.91771415985576,142.73003202479185,2.6976512958981225
1455,147.05606686181457,140.16660279103718,2.8413179476966577
1456,140.23365947512244,146.2292345416334,3.3390395599934837
1457,141.92913371940526,144.0795113778495,3.131100717305991
1458,145.7893375628828,139.78652017022964,3.1181995566339853
1459,142.86516314649353,140.09846921860466,3.8238641380751752
1460,145.24667225746578,148.3889954657612,7.350830546471061
1461,144.16910520339158,142.2233770447256,3.5744872824040996
1462,141.42266760637466,144.48061191475065,4.378213473509756
1463,144.49584068344893,141.26528969811517,6.592780722194877
1464,139.92714337134757,136.46593466620698,3.594266968469123
1465,145.0978691010416,147.08519552604093,5.241628073471763
1466,146.86987443747068,140.8769375452378,4.562287530849478
1467,140.78511875768487,144.0375870302627,5.215381909413219
1468,141.25736813027032,137.85868388386825,4.495128316604865
1469,143.97836192007193,144.10321267862213,4.417481052634416
1470,148.39307405431938,136.3681184250408,7.545623320520228
1471,140.50615570111,139.03456886298068,6.044926785961591
1472,150.2956443653526,142.50016961217858,1.9761953944592165
1473,144.1975045903778,142.97506661214308,7.932421758632099
1474,151.33206317322956,135.44773352443983,5.68827303870263
1475,143.11869998746567,144.7419861515096,4.459400551364769
1476,142.20607564748087,140.96132720707377,8.97278632463318
1477,142.63632382749938,133.75673054269382,2.317901631513667
1478,145.7479979338773,136.93326792189447,5.532301710311517
1479,149.2825220457629,139.6419073246296,8.861745351952099
1480,140.61492108938026,143.1840881036958,5.375823930629583
1481,144.78051590262584,142.95337512743782,3.9476110777730713
1482,147.59164659786734,141.75407863443064,6.08993382891149
1483,146.75432391416817,137.04382053192018,9.292838714292124
1484,152.76023673014043,138.90752061783314,9.016388808126546
1485,135.73815859502173,145.65715412468242,1.5555123855403172
1486,142.46556944612794,139.28083178533038,2.4476108232462503
1487,143.78694205607044,137.74686194243955,7.132014309953023
1488,145.1405693216958,137.5958114159185,8.010220254409246
1489,150.44293755182835,149.07418522321998,6.790817763656651
1490,142.49198022129266,144.9678457571777,2.849284022117135
1491,144.06955966430485,140.32357556406365,8.966312321450461
1492,152.55145774935468,153.982958201754,8.18561719865151
1493,156.82574895448758,145.66435036091846,2.6508365590614975
1494,153.6056823027318,151.95381178149017,4.47490933529088
1495,147.65019589114414,147.10593626443335,0.5776247660840914
1496,157.12320078509944,140.384918385179,6.052273584480864
1497,152.03400205750535,150.08845583336085,0.5266500854171214
1498,155.95084224807073,143.55751264477854,5.139679154727247
1499,153.19651139688727,155.25249174538797,4.865234925170754
1500,146.50906212960214,143.4253179028442,4.00761386024975
1501,142.63440869395632,140.93433655640575,2.125225813063773
